OBJECTID,Shape,,NAME,ADDRESS,TYPE,URL
88,40.76220835,-73.98299414,Starbucks,1656 Broadway,Fee-based,http://www.starbucks.com
89,40.78475564,-73.97859735,Starbucks,2252 Broadway,Fee-based,http://www.starbucks.com
90,40.75602011,-73.96410728,Starbucks,400 East 54th Street,Fee-based,http://www.starbucks.com
91,40.75685685,-73.97263254,Starbucks,560 Lexington Avenue,Fee-based,http://www.starbucks.com
92,40.76388847,-73.98544845,Starbucks,871 8th Avenue,Fee-based,http://www.starbucks.com
93,40.75915566,-73.97967403,Starbucks,30 Rockefeller Plaza,Fee-based,http://www.starbucks.com
94,40.78263398,-73.95151607,Starbucks,1642 Third Avenue,Fee-based,http://www.starbucks.com
95,40.76087454,-73.98391857,Starbucks,750 Seventh Avenue,Fee-based,http://www.starbucks.com
96,40.75642374,-73.97510162,Starbucks,280 Park Avenue,Fee-based,http://www.starbucks.com
97,40.77909693,-73.94734102,Starbucks,400 East 90th Street,Fee-based,http://www.starbucks.com
98,40.75508549,-73.96872425,Starbucks,943 Second Avenue,Fee-based,http://www.starbucks.com
99,40.75676314,-73.98565214,Starbucks,1500 Broadway,Fee-based,http://www.starbucks.com
100,40.76224455,-73.98696132,Starbucks,825 Eighth Avenue,Fee-based,http://www.starbucks.com
101,40.75628165,-73.97825277,Starbucks,575 Fifth Avenue,Fee-based,http://www.starbucks.com
102,40.7599882,-73.98551427,Starbucks,1585 Broadway,Fee-based,http://www.starbucks.com
103,40.75899747,-73.97149101,Starbucks,630 Lexington Ave,Fee-based,http://www.starbucks.com
104,40.76233248,-73.98782405,Starbucks,325 W 49th St,Fee-based,http://www.starbucks.com
105,40.75787157,-73.9824141,Starbucks,1185 Sixth Avenue,Fee-based,http://www.starbucks.com
106,40.75392792,-73.97147153,Starbucks,757 Third Avenue,Fee-based,http://www.starbucks.com
129,40.61911612,-73.9897917,Starbucks,6423 18th Avenue,Fee-based,http://www.starbucks.com
130,40.63152523,-74.02747458,Starbucks,7419 3rd Avenue,Fee-based,http://www.starbucks.com
131,40.6192518,-74.03304557,Starbucks,9202 Third Avenue,Fee-based,http://www.starbucks.com
132,40.57794904,-73.96123669,Starbucks,607 Brighton Beach Av,Fee-based,http://www.starbucks.com
133,40.68849068,-73.9925792,Starbucks,167 Court Street,Fee-based,http://www.starbucks.com
134,40.69240857,-73.9912943,Starbucks,50 Court Street,Fee-based,http://www.starbucks.com
135,40.63225543,-73.94872507,Starbucks,33 Hillel Place,Fee-based,http://www.starbucks.com
136,40.67207499,-73.97755924,Starbucks,164 7th Avenue,Fee-based,http://www.starbucks.com
436,40.72601104,-74.0053571,Starbucks,140 Varick Street,Fee-based,http://www.starbucks.com
583,40.77133709,-73.95980997,Starbucks,1290 Third Avenue,Fee-based,http://www.starbucks.com
584,40.77406246,-73.95936063,Starbucks,1117 Lexington Ave.,Fee-based,http://www.starbucks.com
585,40.76595046,-73.96371205,Starbucks,1128 Third Avenue,Fee-based,http://www.starbucks.com
586,40.78715584,-73.95466533,Starbucks,1378 Madison Avenue,Fee-based,http://www.starbucks.com
587,40.76044402,-73.98713494,Starbucks,770 Eighth Ave,Fee-based,http://www.starbucks.com
588,40.75687791,-73.98200288,Starbucks,1166 Avenue of the Americas,Fee-based,http://www.starbucks.com
589,40.75508512,-73.97920244,Starbucks,545 Fifth Ave.,Fee-based,http://www.starbucks.com
590,40.75325912,-73.97544569,Starbucks,450 Lexington Avenue,Fee-based,http://www.starbucks.com
591,40.75743555,-73.98521884,Starbucks,1530 Broadway,Fee-based,http://www.starbucks.com
592,40.76161631,-73.99001532,Starbucks,682 9th Avenue,Fee-based,http://www.starbucks.com
593,40.75359451,-73.97809122,Starbucks,335 Madison Avenue,Fee-based,http://www.starbucks.com
594,40.75332851,-73.9794015,Starbucks,330 Madison Ave,Fee-based,http://www.starbucks.com
595,40.75159074,-73.97750718,Starbucks,125 Park Ave,Fee-based,http://www.starbucks.com
596,40.7516804,-73.97325546,Starbucks,685 Third Avenue,Fee-based,http://www.starbucks.com
597,40.79239305,-73.97296463,Starbucks,2498 Broadway,Fee-based,http://www.starbucks.com
598,40.75277092,-73.97722526,Starbucks,7800 Grand Central Station,Fee-based,http://www.starbucks.com
599,40.7467854,-73.98154726,Starbucks,3 Park Avenue,Fee-based,http://www.starbucks.com
600,40.75787784,-73.98868034,Starbucks,684 Eighth Avenue,Fee-based,http://www.starbucks.com
601,40.75101946,-73.97570999,Starbucks,150 E. 42nd Street,Fee-based,http://www.starbucks.com
602,40.75178048,-73.97942003,Starbucks,295 Madison Avenue,Fee-based,http://www.starbucks.com
603,40.73052685,-73.95412749,Starbucks,910 Manhattan Avenue,Fee-based,http://www.starbucks.com
604,40.76029583,-73.98439137,Starbucks,1602 Broadway,Fee-based,http://www.starbucks.com
605,40.77127449,-73.98250826,Starbucks,1889 Broadway,Fee-based,http://www.starbucks.com
606,40.77853335,-73.95601711,Starbucks,1261 Lexington Avenue,Fee-based,http://www.starbucks.com
607,40.62107497,-74.02595055,Starbucks,514 86th Street,Fee-based,http://www.starbucks.com
608,40.58176902,-74.16600605,Starbucks,2655 Richmond Avenue,Fee-based,http://www.starbucks.com
618,40.75705167,-73.98858663,Starbucks,251 West 42nd Street,Fee-based,http://www.starbucks.com
619,40.79363644,-73.97310859,Starbucks,2521 Broadway,Fee-based,http://www.starbucks.com
620,40.75026712,-73.97440735,Starbucks,639 3rd Avenue,Fee-based,http://www.starbucks.com
621,40.75048179,-73.97716108,Starbucks,360 Lexington Avenue,Fee-based,http://www.starbucks.com
622,40.75902274,-73.9928529,Starbucks,593 Ninth Ave,Fee-based,http://www.starbucks.com
623,40.75075119,-73.97937342,Starbucks,90 Park Ave,Fee-based,http://www.starbucks.com
624,40.79595504,-73.97025806,Starbucks,2600 Broadway,Fee-based,http://www.starbucks.com
625,40.75350816,-73.98819021,Starbucks,525 7th Avenue,Fee-based,http://www.starbucks.com
626,40.75535836,-73.99082839,Starbucks,600 Eighth Ave,Fee-based,http://www.starbucks.com
627,40.75222898,-73.98703547,Starbucks,1372 Broadway,Fee-based,http://www.starbucks.com
628,40.76092779,-73.99763561,Starbucks,555 W. 42ND STREET,Fee-based,http://www.starbucks.com
629,40.75638295,-73.97693165,Starbucks,400 Madison Avenue,Fee-based,http://www.starbucks.com
630,40.74893197,-73.98268714,Starbucks,200 Madison Avenue,Fee-based,http://www.starbucks.com
631,40.75510813,-73.98621557,Starbucks,1460 Broadway,Fee-based,http://www.starbucks.com
757,40.73046412,-73.9539161,Starbucks,910 Manhattan Avenue,Fee-based,http://www.starbucks.com
760,40.75196581,-73.99033439,Starbucks,462 7th Avenue,Fee-based,http://www.starbucks.com
761,40.79885872,-73.96933936,Starbucks,2681 Broadway,Fee-based,http://www.starbucks.com
762,40.75259728,-73.99275974,Starbucks,494 Eighth Ave.,Fee-based,http://www.starbucks.com
763,40.74770271,-73.9854989,Starbucks,334 Fifth Ave.,Fee-based,http://www.starbucks.com
764,40.74167568,-74.00448152,Starbucks,76 9th Ave,Fee-based,http://www.starbucks.com
765,40.74821366,-73.98934244,Starbucks,875 Sixth Ave,Fee-based,http://www.starbucks.com
766,40.74382298,-73.97693239,Starbucks,585 2nd Avenue,Fee-based,http://www.starbucks.com
767,40.73365794,-73.98650866,Starbucks,145 Third Avenue,Fee-based,http://www.starbucks.com
768,40.73498181,-73.98963704,Starbucks,10 UNION SQUARE EAST,Fee-based,http://www.starbucks.com
769,40.73683986,-73.99678848,Starbucks,510 Sixth Avenue,Fee-based,http://www.starbucks.com
770,40.73727905,-74.00191971,Starbucks,93 Greenwich Avenue,Fee-based,http://www.starbucks.com
771,40.7514663,-73.99075313,Starbucks,450 7th Avenue,Fee-based,http://www.starbucks.com
772,40.73205843,-73.99499905,Starbucks,21 East 8th Street,Fee-based,http://www.starbucks.com
773,40.73010385,-73.9901355,Starbucks,51 Astor Place,Fee-based,http://www.starbucks.com
774,40.73014517,-73.99198645,Starbucks,13-25 Astor Place,Fee-based,http://www.starbucks.com
775,40.73296705,-73.99966804,Starbucks,378 6th Avenue,Fee-based,http://www.starbucks.com
776,40.73316464,-74.00273144,Starbucks,72 Grove Street,Fee-based,http://www.starbucks.com
777,40.72742806,-73.9956813,Starbucks,665 Broadway,Fee-based,http://www.starbucks.com
778,40.72601172,-74.00535767,Starbucks,150 Varick Street,Fee-based,http://www.starbucks.com
779,40.72240521,-73.99788591,Starbucks,72 SPRING STREET,Fee-based,http://www.starbucks.com
780,40.71934163,-73.98986293,Starbucks,80 Delancey Street,Fee-based,http://www.starbucks.com
781,40.72132654,-74.00063133,Starbucks,471 Broadway,Fee-based,http://www.starbucks.com
782,40.71860374,-73.99974026,Starbucks,241 Canal Street,Fee-based,http://www.starbucks.com
783,40.71590011,-74.00327905,Starbucks,111 Worth Street,Fee-based,http://www.starbucks.com
784,40.71495031,-74.00604938,Starbucks,291 Broadway,Fee-based,http://www.starbucks.com
785,40.71554299,-74.00881262,Starbucks,125 Chambers Street,Fee-based,http://www.starbucks.com
786,40.71244694,-74.00831082,Starbucks,233 Broadway,Fee-based,http://www.starbucks.com
787,40.71154403,-74.00646749,Starbucks,38 Park Row,Fee-based,http://www.starbucks.com
788,40.7108631,-74.0097859,Starbucks,195 Broadway,Fee-based,http://www.starbucks.com
789,40.70972941,-74.01086061,Starbucks,165 Broadway,Fee-based,http://www.starbucks.com
790,40.70834634,-74.00718495,Starbucks,100 William Street,Fee-based,http://www.starbucks.com
791,40.70885122,-74.00938523,Starbucks,55 Liberty Street,Fee-based,http://www.starbucks.com
792,40.70893612,-74.01146645,Starbucks,115 Broadway,Fee-based,http://www.starbucks.com
793,40.70615055,-74.00680239,Starbucks,80 Pine Street,Fee-based,http://www.starbucks.com
794,40.70620248,-74.00992949,Starbucks,45 Wall Street,Fee-based,http://www.starbucks.com
795,40.70515694,-74.00693935,Starbucks,100 Wall Street,Fee-based,http://www.starbucks.com
796,40.70448672,-74.01272081,Starbucks,2 Broadway,Fee-based,http://www.starbucks.com
797,40.70521973,-74.01126023,Starbucks,55 Broad Street,Fee-based,http://www.starbucks.com
798,40.70294143,-74.01267724,Starbucks,3 New York Plaza,Fee-based,http://www.starbucks.com
799,40.70322119,-74.01443372,Starbucks,1 Battery Park Plaza,Fee-based,http://www.starbucks.com
800,40.85128692,-73.93846411,Starbucks,803 W 181st St,Fee-based,http://www.starbucks.com
867,40.7563903,-73.97076134,Starbucks,830 Third Avenue,Fee-based,http://www.starbucks.com
868,40.85128648,-73.93846303,Starbucks,801 West 181st Street,Fee-based,http://www.starbucks.com
869,40.72240353,-73.99788751,Starbucks,78 Spring Street,Fee-based,http://www.starbucks.com
870,40.71329023,-74.01012567,Starbucks,100 Church Street,Fee-based,http://www.starbucks.com
871,40.82220985,-73.95315532,Starbucks,3410 Broadway,Fee-based,http://www.starbucks.com
872,40.7291825,-73.98758355,Starbucks,141 2nd Avenue,Fee-based,http://www.starbucks.com
873,40.7472604,-73.98930296,Starbucks,63 West 30th Street,Fee-based,http://www.starbucks.com
874,40.75928171,-73.9699276,Starbucks,655 Lexington Avenue,Fee-based,http://www.starbucks.com
875,40.71399547,-74.01583337,Starbucks,250 Vesey Street,Fee-based,http://www.starbucks.com
876,40.77782125,-73.9781916,Starbucks,48 West 73rd Street,Fee-based,http://www.starbucks.com
877,40.78893261,-73.97669122,Starbucks,2379 Broadway,Fee-based,http://www.starbucks.com
878,40.79595396,-73.97025668,Starbucks,2610 Broadway,Fee-based,http://www.starbucks.com
879,40.76148561,-73.96766719,Starbucks,731 Lexington Avenue,Fee-based,http://www.starbucks.com
880,40.71554142,-74.0088117,Starbucks,95 West Broadway,Fee-based,http://www.starbucks.com
881,40.70459817,-74.00881439,Starbucks,110 Pearl Street,Fee-based,http://www.starbucks.com
955,40.75115973,-73.99217576,Starbucks,1 Penn Plaza,Fee-based,http://www.starbucks.com
956,40.74890009,-73.99255082,Starbucks,370 7th Avenue,Fee-based,http://www.starbucks.com
957,40.75355267,-73.99878726,Starbucks,450 W. 33rd Street,Fee-based,http://www.starbucks.com
958,40.74425782,-73.98376379,Starbucks,424 Park Avenue South,Fee-based,http://www.starbucks.com
959,40.74494162,-73.98658217,Starbucks,261 Fifth Avenue,Fee-based,http://www.starbucks.com
960,40.7420258,-73.98032522,Starbucks,395 Third Avenue,Fee-based,http://www.starbucks.com
961,40.74519733,-73.99082684,Starbucks,776 Avenue of the Americas,Fee-based,http://www.starbucks.com
962,40.80484153,-73.96684062,Starbucks,2855 Broadway,Fee-based,http://www.starbucks.com
963,40.74363561,-73.99175386,Starbucks,750 6th Avenue,Fee-based,http://www.starbucks.com
964,40.74015482,-73.98695482,Starbucks,304 Park Avenue South,Fee-based,http://www.starbucks.com
965,40.80714655,-73.96498638,Starbucks,2929 Broadway,Fee-based,http://www.starbucks.com
966,40.74526628,-73.99891011,Starbucks,300 W 23rd St,Fee-based,http://www.starbucks.com
967,40.7387875,-73.98353418,Starbucks,296-300 Third Avenue,Fee-based,http://www.starbucks.com
968,40.74183789,-73.993212,Starbucks,684 Avenue of the Americas,Fee-based,http://www.starbucks.com
969,40.74321321,-74.00057741,Starbucks,177 Eighth Avenue,Fee-based,http://www.starbucks.com
970,40.73718813,-73.99092471,Starbucks,41 Union Square West,Fee-based,http://www.starbucks.com
971,40.80780075,-73.94508847,Starbucks,77-83 West 125th Street,Fee-based,http://www.starbucks.com
972,40.7412315,-74.000996,Starbucks,124 Eighth Avenue,Fee-based,http://www.starbucks.com
973,40.73307525,-73.98082219,Starbucks,286A First Avenue,Fee-based,http://www.starbucks.com
1020,40.72623883,-73.85275185,Starbucks,101-102 Queens Boulevard,Fee-based,http://www.starbucks.com
1021,40.7527134,-73.91010661,Starbucks,51-06 Northern Blvd,Fee-based,http://www.starbucks.com
1022,40.76031141,-73.91822184,Starbucks,31-44 Steinway Street,Fee-based,http://www.starbucks.com
1023,40.75592319,-73.92312168,Starbucks,3711 35th Avenue,Fee-based,http://www.starbucks.com
1024,40.72068248,-73.84671339,Starbucks,7000 Austin Street,Fee-based,http://www.starbucks.com
1025,40.707262,-73.8552861,Starbucks,8989 Union Turnpike,Fee-based,http://www.starbucks.com
1026,40.72027727,-73.84444961,Starbucks,107-12 Continental Avenue,Fee-based,http://www.starbucks.com
1027,40.76683722,-73.92883466,Starbucks,22-04 31st Avenue,Fee-based,http://www.starbucks.com
1028,40.75798036,-73.82971742,Starbucks,41-02 Main Street,Fee-based,http://www.starbucks.com
1033,40.58653203,-74.16732517,Starbucks,2505 Richmond Avenue,Fee-based,http://www.starbucks.com
1034,40.56999218,-74.11022186,Starbucks,2530 Hylan Boulevard,Fee-based,http://www.starbucks.com
1035,40.61220557,-74.13258616,Starbucks,2070 Victory Blvd,Fee-based,http://www.starbucks.com
1108,40.7623919,-73.96559875,Starbucks,1021 Third Avenue,Fee-based,http://www.starbucks.com
1180,40.69475318,-73.99503516,Starbucks,112 Montague Street,Fee-based,http://www.starbucks.com
1181,40.63025344,-74.10629963,Starbucks,480 Forest Ave,Fee-based,http://www.starbucks.com
1182,40.62497512,-74.14745703,Starbucks,1756 Forest Avenue,Fee-based,http://www.starbucks.com
1183,40.73951414,-73.78556022,Starbucks,61-51 188th Street,Fee-based,http://www.starbucks.com
1184,40.78202196,-73.82983625,Starbucks,138-11 20th Avenue,Fee-based,http://www.starbucks.com
1185,40.76068522,-73.76643525,Starbucks,215-29 Northern Blvd.,Fee-based,http://www.starbucks.com
1186,40.74328558,-73.9184737,Starbucks,46-09 Queens Blvd.,Fee-based,http://www.starbucks.com
1187,40.75452972,-73.73781077,Starbucks,242-02 61st Avenue,Fee-based,http://www.starbucks.com
1188,40.6614416,-73.84008126,Starbucks,157-41 Cross Bay Blvd.,Fee-based,http://www.starbucks.com
1189,40.75896662,-73.95302194,Starbucks,455 Main Street,Fee-based,http://www.starbucks.com
1190,40.77243355,-73.95019983,Starbucks,1515 York Avenue,Fee-based,http://www.starbucks.com
1191,40.87278561,-73.90761056,Starbucks,40-50 W 225th St,Fee-based,http://www.starbucks.com
1203,40.71893262,-74.002559,Starbucks,405 Broadway,Fee-based,http://www.starbucks.com
1204,40.72768896,-74.00763948,Starbucks,345 Hudson St.,Fee-based,http://www.starbucks.com
1205,40.73367829,-74.00609828,Starbucks,518 Hudson Street,Fee-based,http://www.starbucks.com
1206,40.74051783,-73.99148732,Starbucks,4 W. 21st Street,Fee-based,http://www.starbucks.com
1207,40.68623854,-73.99095729,Starbucks,164 Smith Street,Fee-based,http://www.starbucks.com
1208,40.74911647,-73.98379017,Starbucks,373 5th Avenue,Fee-based,http://www.starbucks.com
1216,40.69469288,-73.98679464,Starbucks,6 Metro Tech,Fee-based,http://www.starbucks.com
1217,40.70270632,-73.99092763,Starbucks,67 Front Street,Fee-based,http://www.starbucks.com
1218,40.75095599,-73.99170605,Starbucks,"1 Penn Plaza, Concourse Level",Fee-based,http://www.starbucks.com
1129,40.68456646,-73.97723089,Starbucks Atlantic Terminal,139 Flatbush Ave,Fee-based,http://www.starbucks.com
347,40.76170883,-73.96974993,Startegy Atrium and Cafe,115 E. 57th St.,Free,http://www.openwifispots.com/citylist_free_wifi_wireless_hotspot-New_York_NY.aspx
348,40.76041724,-73.99659964,Starwich Salads & Sandwiches,525 West 42nd Street,Free,http://www.nyu.edu/src/cityguide/cityinfo.html
349,40.75195161,-73.98569287,Starwich Salads & Sandwiches,1010 Sixth Avenue,Free,"http://maps.google.com/maps?f=q&source=s_q&view=text&hl=en&gl=us&q=Starwich+Salads+%26+Sandwiches&ie=UTF8&sll=40.733004,-73.989567&sspn=0.054551,0.037553&latlng=3880808307508616319&ei=bsJkSv7QPI2sMrnBsZUM&cd=1"
350,40.75917863,-73.9619831,State of Grace Pub,1074 1st Ave,Free,http://usatoday.jiwire.com/wi-fi-wireless-hotspot-New-York-New-York-NY-US-State-of-Grace-Pub-1251393.htm
394,40.70424816,-74.0104738,Stone Street,Stone Street,Free,http://www.downtownny.com/discover/wifi/
392,40.73283511,-73.97398467,Stuyvesant Cove Park,23rd Street and East River Drive,Free,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_Stuyvesant_Cove_Park_New_York_NY_24465.aspx
732,40.74529788,-73.98438154,Sublte Tea,121 Madison Ave,Free,http://www.openwifinyc.com/classic/a/Subtle-Tea-NY-10016
393,40.8621383,-73.90121704,Subway,2438 Jerome Ave,Free,http://auth.nycwireless.net/node_list.php
714,40.72217243,-73.9886341,Sugar Café,200 Allen Street,Free,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_Sugar_Cafe_New_York_NY_5537.aspx
351,40.73610065,-73.98553029,Sunburst Espresso Bar,206 3rd Avenue,Free,http://www.yelp.com/biz/sunburst-espresso-bar-new-york
485,40.7134537,-73.96174946,Supercore,305 Bedford Avenue,Free,http://www.yelp.com/biz/supercore-brooklyn
1066,40.72979411,-73.99921344,Swish Cafe and Shabu Shabu,88 West 3rd Street,Fee-based, 
352,40.72721566,-73.98387979,Sympathy for the Kettle,109 St. Marks Place,Free,http://www.yelp.com/biz/sympathy-for-the-kettle-new-york-2
803,40.72242654,-73.98773754,Tasti D Lite,191 E Houston Street,Fee-based, 
804,40.73933666,-73.98507491,Tasti D Lite,132 E 23rd Street,Fee-based, 
653,40.77795124,-73.98159294,Tasty Café,2062 Broadway,Free,http://www.openwifinyc.com/classic/a/Tasty-Cafe-NY-10023
635,40.66871938,-73.95033638,Tavern on Nostrand,813 Nostrand Avenue,Free,http://www.wififreespot.com/ny.html
837,40.77221478,-73.97776738,Tavern on the Green: NuVision,Central Park at West 67th Steet,Fee-based, 
1110,40.72483544,-74.00200506,TCC Teleplex Public Telephone,410 West Broadway,Fee-based, 
482,40.67494846,-73.97603331,Tea Lounge,837 Union Street,Free,http://www.yelp.com/biz/tea-lounge-brooklyn
645,40.68530491,-73.99478634,Tea Lounge,254 Court Street,Free,http://www.wififreespot.com/ny.html
353,40.73063127,-74.00015515,Tea Spot,127 Macdougal St.,Free,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_Tea_Spot_New_York_NY_5991.aspx
882,40.73340614,-73.99282722,TechSpace,41 East 11th Street,Free,http://www.techspace.com/
883,40.73148873,-74.00856232,TechSpace,95 Morton Street,Free,http://www.techspace.com/
354,40.74358905,-73.99333452,Tekserve,119 West 23rd St.,Free,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_Tekserve_Corp_New_York_NY_17267.aspx
504,40.7429536,-73.9523894,Ten63 Café,1063 Jackson Avenue,Free,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_Ten63_Cafe_Queens_NY_17273.aspx
805,40.75227617,-73.99307379,TGI Friday's,W. 34th Street & 8th Avenue,Fee-based, 
487,40.70527521,-73.93355668,The Archive,49 Bogart St,Free,http://www.yelp.com/biz/the-archive-cafe-brooklyn
191,40.80828093,-73.9304484,The Bruckner Bar & Grill,1 Bruckner Blvd,Free,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_Bruckner_Bar_and_Grill_New_York_NY_23205.aspx
884,40.73213548,-73.98368674,The Cellar,325 East 14th Street,Free,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_The_Cellar_New_York_NY_17413.aspx
1133,40.67796795,-73.9727257,The Chocolate Monkey,329 Flatbush Ave,Fee-based, 
806,40.72364496,-73.98559433,The Coffee Pot,41 Avenue A,Fee-based, 
807,40.76283406,-73.98236225,The Coleman Center,810 7th Avenue,Fee-based, 
334,40.77662061,-73.95232922,The Downtown Uptown Café  Lounge,1626 Second Avenue,Free,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_Downtown_Uptown_Cafe_Lounge_New_York_NY_12093.aspx
335,40.72284308,-73.98261094,The Downtown Uptown Café  Lounge,41 Avenue B,Free,http://www.nyu.edu/src/cityguide/cityinfo.html
486,40.73351948,-73.95843277,The Greenpoint Coffee House,195 Franklin Street,Free,http://www.yelp.com/biz/greenpoint-coffee-house-brooklyn-2
137,40.71672464,-73.9593523,The Internet Garage,218 Bedford Avenue,Fee-based, 
700,40.73229699,-74.00524371,The Little Owl,90 Bedford Street,Free,http://www.thelittleowlnyc.com/
681,40.73396837,-73.95513064,The Mark Bar,1025 Manhattan Avenue,Free,http://www.wififreespot.com/ny.html
808,40.71040494,-74.00670905,The Music Gallery,49 Ann Street,Fee-based, 
1161,40.75838285,-73.97201151,The Seagram Building,375 Park Ave.,Fee-based, 
41,40.81668737,-73.92093801,The UPS Store,318a East 149th St,Fee-based,http://www.theupsstore.com/
809,40.80131773,-73.96833772,The UPS Store,2753 Broadway,Fee-based,http://www.theupsstore.com/
810,40.77864371,-73.95288021,The UPS Store,217 E 86 St,Fee-based,http://www.theupsstore.com
811,40.78212909,-73.97946481,The UPS Store,366 Amsterdam Avenue,Fee-based,http://www.theupsstore.com/
812,40.76059666,-73.96770372,The UPS Store,954 3rd Ave,Fee-based,http://www.theupsstore.com/
813,40.86547543,-73.92635738,The UPS Store,4768 Broadway,Fee-based,http://www.theupsstore.com/
814,40.75163146,-73.97533801,The UPS Store,132 East 43rd St,Fee-based,http://www.theupsstore.com/
815,40.75186129,-73.98795951,The UPS Store,1357 Broadway,Fee-based,http://www.theupsstore.com
816,40.80655785,-73.95346731,The UPS Store,2216 Frederick Douglas Blvd,Fee-based,http://www.theupsstore.com/
817,40.73234117,-73.9956449,The UPS Store,7 E 8th St,Fee-based,http://www.theupsstore.com/
818,40.74639761,-73.97718413,The UPS Store,527 3rd Ave,Fee-based,http://www.theupsstore.com
819,40.73432486,-73.98606831,The UPS Store,163 3rd Ave,Fee-based,http://www.theupsstore.com
1036,40.55400231,-74.14372341,The UPS Store,150 L Greaves Lane,Fee-based,http://www.theupsstore.com/
1037,40.60806125,-74.16228663,The UPS Store,1652 Richmond Ave,Fee-based,http://www.theupsstore.com/
1038,40.62621153,-74.13556441,The UPS Store,1351 Forest Ave,Fee-based,http://www.theupsstore.com/
1111,40.71636685,-74.00408019,The UPS Store,342 Broadway,Fee-based,http://www.theupsstore.com
1134,40.68934653,-73.99281438,The UPS Store,138 Court St,Fee-based,http://www.theUPSstore.com
1135,40.66736663,-73.98148438,The UPS Store,320 7th Ave,Fee-based,http://www.theUPSstore.com
1136,40.62357089,-74.02477911,The UPS Store,8225 5th Ave,Fee-based,http://www.theUPSstore.com
887,40.72826058,-73.9949964,Think Coffee,118 Mercer Street,Free,http://www.thinkcoffeenyc.com/
1251,40.79363397,-73.93674694,Thomas Jefferson Park Recreation Center Building,"1 Avenue, East 111 to 114 streets",Free,http://www.nycgovparks.org/parks/thomasjeffersonpark
477,40.68925261,-73.96926356,Tillies,248 DeKalb Avenue,Free,http://tilliesofbrooklyn.com/
671,40.75695292,-73.91530456,Time Café Astoria,44-18 Broadway,Free,http://www.timecafeny.com/index.php?page=wifi
820,40.75722164,-73.98670242,Time Square Deli,211 West 43rd street,Fee-based, 
698,40.73734652,-73.99056626,Tisserie,857 Broadway,Free,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_Tisserie_New_York_NY_6842.aspx
39,40.81681636,-73.91700715,T-Mobile,2883 3rd Ave,Fee-based,http://www.t-mobile.com/
40,40.86174788,-73.89426192,T-Mobile,314 East Fordham Road,Fee-based,http://www.t-mobile.com/
801,40.79019784,-73.97552957,T-Mobile,2409 Broadway,Fee-based,http://www.t-mobile.com/
821,40.72943708,-73.99292823,T-Mobile,732 Broadway,Fee-based,http://www.t-mobile.com/
822,40.80749515,-73.94414698,T-Mobile,55 West 125th Street,Fee-based,http://www.t-mobile.com/
823,40.7524227,-73.97911665,T-Mobile,307 Madison Avenue,Fee-based,http://www.t-mobile.com
824,40.741275,-73.9901555,T-Mobile,180 Fifth Avenue,Fee-based,http://www.t-mobile.com/
825,40.77791092,-73.95301794,T-Mobile,228 East 86th Street,Fee-based,http://www.t-mobile.com/
826,40.78282379,-73.98110035,T-Mobile,2181 Broadway,Fee-based,http://www.t-mobile.com/
827,40.76636209,-73.96343385,T-Mobile,1138 3rd Avenue,Fee-based,http://www.t-mobile.com/
828,40.76560853,-73.97956737,T-Mobile,167 West 57th Street,Fee-based,http://www.t-mobile.com/
829,40.74512355,-73.99888846,T-Mobile,253 8th Ave,Fee-based,http://www.t-mobile.com/
830,40.75880056,-73.97449792,T-Mobile,485 Madison Ave,Fee-based,http://www.t-mobile.com/
831,40.75603574,-73.97086784,T-Mobile,818 3rd Ave,Fee-based,http://www.t-mobile.com/
1109,40.70952421,-74.00983253,T-Mobile,170 Broadway,Fee-based,http://www.t-mobile.com/
1130,40.70155451,-73.9419325,T-Mobile,24 Graham Avenue,Fee-based,http://www.t-mobile.com
1131,40.62194197,-74.02748974,T-Mobile,440 86th Street,Fee-based,http://www.t-mobile.com
1132,40.60251484,-73.99418007,T-Mobile,2165 86th Street,Fee-based,http://www.t-mobile.com
323,40.726348,-73.98171167,Tompkins Square Park,500 E 9th St,Free,http://auth.nycwireless.net/hotspots_map.php
841,40.76909744,-73.98163855,Trump International: NuVision,One Central Park West,Fee-based, 
842,40.77733535,-73.98909587,Trump Place: NuVision,140 Riverside Blvd,Fee-based, 
843,40.77766464,-73.98833396,Trump Place: NuVision,160 Riverside Blvd,Fee-based, 
840,40.7630245,-73.97353247,Trump Tower Mall: NuVision,737 5th Avenue,Fee-based, 
839,40.75252711,-73.96770402,Trump World Tower: NuVision,845 United Nations Plaza,Fee-based, 
833,40.74693397,-73.98391833,Twin Deli,162 Madison Ave,Fee-based, 
380,40.73581961,-73.99039724,Union Square Park,4th Avenue & Broadway,Free,http://www.unionsquarenyc.org/
126,40.63411931,-74.02639478,Uprising Cafe - 3rd Ave,7025 3rd Ave,Fee-based, 
127,40.66719001,-73.98165219,Uprising Cafe - 9 street,328 7th Ave,Fee-based, 
